1.0,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.0,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04063,0.00938,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,0.01094,1.0
1.0,0.02188,0.02187,0.02187,0.02188,0.02188,0.02187,0.02188,0.02188,0.02188,0.02188,0.0,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.01875,0.02188,0.02188,0.02188,0.02188,0.02187,0.02188,0.02188,0.02187,0.02187,0.02188,1.0
1.0,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.0,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.0375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,0.04375,1.0
1.0,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.075,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,1.0
1.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.0,0.35,0.7,1.0,1.0,0.65,0.15,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,1.0
1.0,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.0,0.7,1.0,1.0,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.0
1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,1.0,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.3,0.7,1.0,1.0,0.0,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,1.0
1.0,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.15,0.35,0.7,1.0,1.0,0.65,0.0,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,1.0
1.0,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.075,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.0,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,1.0
1.0,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.0375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.0,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,0.08125,1.0
1.0,0.04062,0.04063,0.04063,0.04062,0.04062,0.04063,0.04063,0.04062,0.04062,0.04063,0.01875,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.0,0.04063,0.04062,0.04062,0.04063,0.04063,0.04062,0.04062,0.04063,0.04063,0.04062,1.0
1.0,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.00938,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04063,0.0,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,0.02031,1.0
1.0,0.01016,0.01016,0.01016,0.01016,0.01016,0.01016,0.01016,0.01016,0.00469,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04062,0.02031,0.0,0.01016,0.01016,0.01016,0.01016,0.01016,0.01016,0.01016,0.01016,1.0
1.0,0.00508,0.00508,0.00508,0.00508,0.00508,0.00508,0.00508,0.00234,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04062,0.02031,0.01016,0.0,0.00508,0.00508,0.00508,0.00508,0.00508,0.00508,0.00508,1.0
1.0,0.00254,0.00254,0.00254,0.00254,0.00254,0.00254,0.00117,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04063,0.02031,0.01016,0.00508,0.0,0.00254,0.00254,0.00254,0.00254,0.00254,0.00254,1.0
1.0,0.00127,0.00127,0.00127,0.00127,0.00127,0.00059,0.00137,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04063,0.02031,0.01016,0.00508,0.00254,0.0,0.00127,0.00127,0.00127,0.00127,0.00127,1.0
1.0,0.00063,0.00063,0.00063,0.00063,0.00029,0.00068,0.00137,0.00273,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04062,0.02031,0.01016,0.00508,0.00254,0.00127,0.0,0.00063,0.00063,0.00063,0.00063,1.0
1.0,0.00032,0.00032,0.00032,0.00015,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04062,0.02031,0.01016,0.00508,0.00254,0.00127,0.00063,0.0,0.00032,0.00032,0.00032,1.0
1.0,0.00016,0.00016,7e-05,0.00017,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04063,0.02031,0.01016,0.00508,0.00254,0.00127,0.00063,0.00032,0.0,0.00016,0.00016,1.0
1.0,8e-05,4e-05,9e-05,0.00017,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02187,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04063,0.02031,0.01016,0.00508,0.00254,0.00127,0.00063,0.00032,0.00016,0.0,8e-05,1.0
1.0,2e-05,4e-05,9e-05,0.00017,0.00034,0.00068,0.00137,0.00273,0.00547,0.01094,0.02188,0.04375,0.0875,0.175,0.35,0.7,1.0,1.0,0.65,0.325,0.1625,0.08125,0.04062,0.02031,0.01016,0.00508,0.00254,0.00127,0.00063,0.00032,0.00016,8e-05,0.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
